TILEID,LASTNIGHT,FIBER,CLUSTER
6750,20211222,4912,0
25503,20221104,357,0
41119,20230407,4923,0
5778,20230324,4738,0
10022,20240310,357,0
40021,20230404,651,0
23173,20230505,357,0
23173,20230505,466,0
9489,20220121,4849,0
9489,20220121,4923,0
22362,20230928,4923,0
42014,20230617,4849,0
26050,20221009,4733,0
26050,20221009,4891,0
2217,20230418,4891,0
20884,20210530,4733,0
24807,20220203,4849,0
42162,20240222,466,0
6655,20231217,4849,0
22205,20220318,651,0
3827,20231104,4738,0
25776,20240109,3448,0
23954,20230929,4507,0
23954,20230929,4891,0
20765,20210519,4849,0
24005,20220513,4738,0
11944,20220126,4738,0
8677,20230327,2171,0
1349,20230128,2171,0
23790,20220414,651,0
24294,20220512,2171,0
21470,20230109,2171,0
41278,20240313,466,0
20619,20220413,4891,0
41096,20230508,466,0
9659,20211030,4733,0
25667,20211119,357,0
23685,20211117,2171,0
8625,20231020,3448,0
9397,20220218,4733,0
22302,20230430,357,0
23100,20230310,4733,0
6274,20220324,4891,0
24388,20221225,4507,0
21945,20230208,4733,0
21945,20230208,4738,0
21945,20230208,4891,0
20715,20231023,357,0
10976,20221030,651,0
10925,20230812,3448,0
25076,20220218,2171,0
23210,20220602,3448,0
2736,20221025,4923,0
24466,20230108,4923,0
149,20210416,651,0
3609,20211128,651,0
11251,20220529,4912,0
22692,20220321,4891,0
41830,20240214,3448,0
7965,20211128,4891,0
25142,20230202,4849,0
25142,20230202,4912,0
5527,20240203,4891,0
26025,20240126,3448,0
7360,20220311,4891,0
21259,20231002,4849,0
41922,20230502,4733,0
22339,20230209,4738,0
22339,20230209,4891,0
22339,20230209,4923,0
42023,20231030,4923,-1
23859,20230509,2171,0
5396,20211130,4923,0
23554,20220422,357,0
26223,20230201,4891,0
7376,20220331,357,0
27585,20240321,4849,0
27585,20240321,4912,0
42056,20221108,4891,6
22119,20221121,3448,0
7517,20230415,4891,0
22029,20230505,651,0
22677,20220418,4849,0
83347,20230428,4891,0
27584,20231228,4507,0
27584,20231228,4733,0
27584,20231228,4849,0
27584,20231228,4912,0
27584,20231228,4923,0
319,20210503,4738,0
42574,20230922,651,0
20430,20210522,4891,0
20430,20210522,4912,0
5836,20240102,466,0
4048,20211014,3448,0
25469,20230531,651,0
21707,20231005,651,0
25325,20230111,4891,0
9918,20220524,4507,0
7893,20220219,4738,0
7893,20220219,4923,0
2125,20220419,4923,0
23916,20230530,4849,0
5787,20220228,357,0
25425,20230515,2171,0
24451,20211022,4912,0
24451,20211022,4923,0
8930,20240212,4733,0
83324,20230428,4507,0
83324,20230428,4923,0
1599,20221216,4891,0
41894,20230504,4507,0
41894,20230504,4849,0
80628,20210206,2171,0
7698,20230226,4923,0
20310,20210626,4923,0
8069,20211105,4849,0
20740,20230909,4738,0
24966,20220312,4507,0
24966,20220312,4733,0
23574,20230228,2171,0
20433,20210530,4507,0
20433,20210530,4738,0
3611,20221114,4912,0
10554,20221016,357,0
24750,20230429,357,0
10951,20230914,357,0
9842,20211101,4912,0
6044,20240130,466,0
11233,20211027,3448,0
25667,20211119,4733,0
25667,20211119,4891,0
40551,20230427,357,0
40551,20230427,466,0
80955,20210425,651,0
3051,20230121,3448,0
20702,20211220,2171,0
25805,20240217,2171,0
22758,20220217,4891,0
562,20210511,4733,0
23881,20230407,4891,0
5931,20230618,3448,0
41678,20211218,4733,0
9853,20211101,4738,0
11084,20211108,3448,0
23537,20220518,357,0
2688,20220518,4738,0
2330,20221214,4891,0
24400,20211117,4738,0
1177,20211028,466,0
23515,20220317,4891,0
20847,20210523,4733,0
2517,20220226,651,0
24871,20211216,4738,0
24871,20211216,4849,0
22022,20230506,2171,0
25598,20220915,4891,0
42670,20240128,3448,0
22809,20231101,2171,0
21018,20231228,4507,0
22867,20221115,4923,0
6789,20240212,4923,0
22869,20221206,466,0
9896,20240215,4912,0
8447,20220124,4912,0
5083,20211126,4733,0
5083,20211126,4738,0
5083,20211126,4891,0
40569,20220503,4507,0
40569,20220503,4733,0
40569,20220503,4891,0
40569,20220503,4923,0
40061,20220422,4923,-1
5671,20220406,357,0
25515,20231022,2171,0
25284,20220516,2171,0
11841,20211028,4923,0
23581,20220213,357,0
41514,20221226,3448,0
27596,20240222,4891,0
27596,20240222,4912,0
27596,20240222,4923,0
22905,20240321,357,0
22905,20240321,466,0
27735,20231220,466,0
22080,20230529,466,0
41708,20230907,4849,0
21189,20240320,466,0
20059,20230207,4733,0
24676,20211117,651,0
25295,20230108,4733,0
11786,20221222,357,0
26015,20211125,466,0
1888,20210531,4733,0
23525,20220414,357,0
22857,20220211,4733,0
22857,20220211,4738,0
21245,20231108,466,0
40094,20230503,4891,-1
42804,20230111,4849,0
42804,20230111,4923,5
83422,20231030,4891,0
40673,20231023,4923,0
24183,20231202,3448,0
7051,20221216,2171,0
25416,20221218,4733,0
25416,20221218,4891,0
22521,20230304,4733,0
8703,20221216,2171,0
5250,20240211,651,0
25571,20231103,466,0
11196,20211023,4733,0
25608,20220422,4733,0
25608,20220422,4738,0
25608,20220422,4923,0
23732,20230303,651,0
5652,20211106,4912,0
10352,20221219,357,0
21439,20211114,357,0
21439,20211114,466,0
20528,20211021,4738,0
42565,20220923,3448,-1
7495,20220530,4738,0
7495,20220530,4912,0
25648,20211215,4507,0
25648,20211215,4891,0
24684,20211215,4733,0
24684,20211215,4891,0
80782,20210223,4891,0
25884,20230129,2171,0
21535,20230226,4733,0
21535,20230226,4891,0
23239,20220413,651,0
20490,20230412,4891,0
1439,20221218,4891,0
8296,20230924,4923,0
42007,20221120,4733,0
42007,20221120,4891,0
22544,20211021,4733,0
20764,20210619,4507,0
1918,20210515,651,0
20799,20221101,4923,0
20213,20210617,466,0
9443,20220123,4912,0
26244,20220212,4849,0
41684,20231231,2171,0
21841,20220417,466,0
21894,20231123,2171,0
9968,20211029,4891,0
20560,20231228,4912,0
22944,20231029,4507,0
22340,20220414,651,0
40942,20220504,4507,0
40942,20220504,4733,0
40942,20220504,4849,0
20108,20210602,4738,0
3038,20230121,466,0
26141,20230202,2171,0
43084,20221222,4912,0
9207,20230617,4891,0
83448,20240311,4891,0
26616,20230929,4507,0
26616,20230929,4738,0
26616,20230929,4891,0
23801,20211024,4507,0
23801,20211024,4891,0
25731,20231120,651,0
10610,20230331,2171,0
21848,20220212,466,0
41533,20220305,4912,0
41533,20220305,4923,0
10992,20230113,3448,0
21751,20230905,2171,0
42673,20240322,3448,0
25464,20230406,3448,0
20445,20220213,4507,0
20445,20220213,4891,0
20445,20220213,4912,0
11411,20221219,4891,0
3025,20220331,4733,0
1761,20210613,357,0
2196,20210514,4923,0
7377,20220406,4849,0
6091,20220107,4923,0
25811,20220516,4507,0
25811,20220516,4738,0
25811,20220516,4923,0
22351,20230421,651,0
27771,20240218,4923,0
9063,20240310,4733,0
41120,20220417,4849,0
21351,20221106,4738,0
22520,20230130,4507,0
22520,20230130,4891,0
25995,20211125,357,0
7032,20231107,3448,0
24053,20221206,4738,0
24053,20221206,4891,0
22084,20221208,4507,0
22084,20221208,4733,0
22084,20221208,4738,0
22084,20221208,4849,0
22084,20221208,4891,0
22084,20221208,4912,0
22186,20220218,2171,0
25342,20230111,4733,0
25342,20230111,4849,0
25342,20230111,4923,0
20980,20211023,4738,0
20980,20211023,4891,0
24274,20211020,651,0
24810,20220313,466,0
21405,20231108,651,0
1229,20230313,3448,0
24371,20230829,357,0
24644,20211219,4912,0
4266,20240217,2171,0
82402,20211030,651,0
2259,20211013,4891,0
23677,20211021,4849,0
5338,20230226,4912,0
40808,20231122,4738,0
40808,20231122,4849,0
40808,20231122,4923,0
1179,20231106,466,0
24228,20230506,651,0
24330,20220321,4849,0
21900,20240218,651,0
20705,20221122,4733,0
41767,20240406,2171,0
40966,20231217,2171,0
23876,20230806,4738,0
3531,20211102,4849,0
3531,20211102,4912,0
24258,20220322,4849,0
400,20210529,4738,0
400,20210529,4891,0
21557,20220307,4738,0
21557,20220307,4891,0
21349,20231231,3448,0
24066,20231213,2171,0
27771,20240218,466,0
5530,20240211,4891,0
20742,20230531,4891,0
42387,20240126,4733,0
42387,20240126,4849,0
25329,20230308,357,0
25313,20240301,4891,0
27619,20240319,3448,0
21670,20220313,4849,0
41743,20220207,3448,0
24712,20240321,466,0
42631,20240222,4733,0
42631,20240222,4849,0
21411,20211020,466,0
20707,20211219,4733,0
20707,20211219,4738,0
20707,20211219,4849,0
20707,20211219,4912,0
22160,20220213,3448,0
2772,20230327,4849,0
24725,20240131,4849,0
24725,20240131,4891,0
23825,20220213,4507,0
41675,20230830,357,0
26617,20230929,4891,0
25904,20220321,2171,0
42487,20230531,4923,0
40493,20220514,3448,0
22835,20211020,4891,0
5578,20240115,4507,0
23396,20230406,4507,0
23396,20230406,4733,0
23396,20230406,4849,0
21217,20240115,4507,0
21217,20240115,4733,0
21217,20240115,4912,0
22953,20211117,4849,0
72,20210504,4507,0
3764,20230613,466,0
20630,20231205,651,0
40270,20220605,4912,0
40270,20220605,4923,0
1834,20210610,466,0
23102,20220404,4923,0
22230,20220211,3448,0
25802,20230228,2171,0
21704,20220523,4507,0
22320,20230430,4738,0
7702,20221222,4923,0
11578,20230424,4912,0
6139,20220405,4507,0
8990,20221024,4891,0
25078,20220218,4733,0
25078,20220218,4891,0
25078,20220218,4923,0
20305,20210707,4912,0
40311,20230405,651,-1
25913,20231228,466,0
42767,20220910,2171,0
83351,20230428,357,0
3525,20221228,466,0
24108,20221009,4891,0
23597,20230108,651,0
26111,20220112,4849,0
24128,20211015,2171,0
42759,20220910,466,0
8373,20220209,4507,0
10552,20221216,4891,0
26162,20240218,4912,0
21791,20240118,3448,0
23667,20221219,4733,0
24196,20230108,357,0
24196,20230108,466,0
22651,20240306,2171,0
42493,20220513,651,0
22316,20230602,4733,0
22316,20230602,4738,0
25325,20230111,651,0
24295,20220512,651,0
22039,20230201,2171,0
23173,20230505,3448,0
20595,20220218,4507,0
20595,20220218,4733,0
20595,20220218,4912,0
24938,20220321,4891,0
24938,20220321,4923,0
40494,20230603,357,0
20393,20210523,651,0
8809,20220322,4891,0
10257,20220106,4891,0
23786,20230405,4738,0
20733,20210619,651,0
1123,20240402,4849,0
1123,20240402,4923,0
27588,20240321,651,0
25280,20230303,466,0
3492,20240118,4923,0
5130,20211129,4507,0
3733,20220327,651,0
9023,20230519,4507,0
9023,20230519,4738,0
21349,20231231,4891,0
4117,20221122,466,0
41722,20230111,3448,0
22201,20230402,4738,0
21575,20220304,4891,0
25306,20230108,651,0
41830,20240214,4891,-1
41830,20240214,4912,0
25782,20230331,4923,0
25855,20220217,466,0
22963,20221110,4891,0
20603,20211129,4507,0
20603,20211129,4923,0
41712,20211206,4849,0
83346,20230428,2171,0
25450,20220611,4507,0
26868,20231121,4733,0
3042,20220131,4923,0
1671,20231007,4738,0
22622,20220113,466,0
21371,20211216,4738,0
20988,20220208,4733,0
20988,20220208,4912,0
24633,20230104,357,0
22504,20231123,466,0
24361,20221225,3448,0
27267,20231123,4733,0
9512,20211003,466,0
6907,20220420,466,0
80901,20210406,4912,0
23972,20230912,2171,0
22111,20211220,4849,0
22688,20221225,2171,0
3834,20211108,3448,0
24985,20220307,2171,0
23275,20231109,2171,0
25038,20230308,651,0
83061,20230317,4849,0
22599,20230925,2171,0
26972,20231121,357,0
41637,20230404,4891,0
21317,20221205,4733,0
4609,20220505,3448,0
6837,20220405,3448,0
2297,20221115,4891,0
21807,20220511,2171,0
6642,20211207,4912,0
25411,20211016,3448,0
7378,20230324,357,0
3235,20230923,2171,0
2693,20230414,466,0
6938,20231216,4891,0
20594,20231205,2171,0
42388,20220604,4507,0
42083,20231001,4738,0
20405,20210521,4733,0
82639,20220419,4738,0
83354,20230428,4891,0
23199,20230211,3448,0
4283,20211006,4923,0
23469,20211119,4733,0
23469,20211119,4738,0
4370,20240218,4923,0
24471,20230207,4733,0
24471,20230207,4923,0
40234,20230126,357,0
24095,20230928,3448,0
40652,20230909,2171,-1
20544,20221011,4507,0
20544,20221011,4891,0
20544,20221011,4923,0
11506,20220407,4738,0
23459,20230902,357,0
23459,20230902,466,0
21695,20230401,4507,0
3755,20230113,357,0
25042,20240301,357,0
22506,20230207,4891,0
20678,20221027,357,0
59,20210416,651,0
22032,20230226,4733,0
22032,20230226,4891,0
21769,20220322,357,0
6708,20211102,3448,0
6541,20230919,357,0
20021,20230406,651,0
40577,20220503,4912,0
23931,20211113,4849,0
20673,20231228,4507,0
24948,20220416,4923,0
9652,20210928,4507,0
9652,20210928,4912,0
22162,20220218,2171,0
42762,20221207,357,0
22859,20220314,3448,0
40554,20220210,4849,0
42644,20240222,4507,0
24111,20221205,4738,0
24111,20221205,4912,0
21335,20220120,4891,0
21335,20220120,4923,0
21331,20220120,4733,0
21331,20220120,4891,0
23372,20230506,466,0
21772,20230508,4923,0
8943,20220228,3448,0
43055,20230406,2171,0
8349,20230423,357,0
11532,20231208,3448,0
22729,20220510,466,0
24361,20221225,2171,0
25704,20231109,4923,0
22473,20220513,3448,0
23500,20240306,4849,0
7792,20231228,4923,0
22048,20230201,2171,0
23837,20230108,4912,0
8286,20230924,2171,0
25610,20220516,4738,0
25610,20220516,4891,0
20671,20230926,2171,0
80958,20210425,4507,0
80958,20210425,4733,0
80958,20210425,4849,0
9201,20230523,651,0
23617,20230310,4738,0
23617,20230310,4891,0
20693,20231031,4891,0
25243,20231206,2171,0
9208,20230512,357,0
9208,20230512,466,0
10584,20240313,4738,0
24245,20220509,2171,0
22017,20230211,4891,0
22411,20211119,4733,0
6387,20211008,4738,0
22537,20240304,4738,0
22691,20220417,4507,0
22691,20220417,4849,0
22691,20220417,4912,0
22691,20220417,4923,0
23682,20211215,4891,0
23682,20211215,4912,0
1660,20240102,4891,0
22857,20220211,466,0
24390,20231002,357,0
40480,20230408,4733,0
7476,20220505,3448,0
26204,20221224,466,0
26017,20210923,4849,0
26017,20210923,4891,0
20328,20240217,651,0
2875,20230824,357,0
2875,20230824,466,0
42498,20220529,466,0
23839,20230108,4912,0
6234,20221026,4733,0
6234,20221026,4849,0
25834,20230108,3448,0
2011,20221219,4923,0
22238,20210927,4891,0
24140,20231011,4738,0
25985,20230925,651,0
21562,20220208,2171,0
22845,20231011,466,0
1333,20240204,4733,0
22000,20220516,4923,0
25076,20220218,3448,0
22826,20221011,651,0
20652,20220414,4912,0
20652,20220414,4923,0
2383,20211129,4738,0
25618,20220419,4891,0
24600,20221114,4891,0
22236,20220125,2171,0
42506,20230501,2171,0
42795,20221013,466,0
1133,20220406,4507,0
40909,20240131,4891,-1
21525,20230201,357,0
21536,20221202,2171,0
25636,20240118,651,0
23220,20220510,3448,0
26058,20221105,466,0
9065,20230402,466,0
42533,20230602,4912,0
42533,20230602,4923,0
24317,20230402,4507,0
40677,20230928,3448,0
25268,20211117,651,0
23127,20220211,4849,0
8076,20221002,4923,0
23676,20221124,466,0
25310,20240131,357,0
21218,20230209,357,0
80785,20210223,4891,0
21796,20220523,4923,0
41001,20240128,2171,0
22341,20230509,4733,0
76,20210529,4507,0
23960,20210921,4738,0
23960,20210921,4912,0
25722,20231120,2171,0
21481,20231009,4507,0
20780,20210620,4923,0
8679,20211211,4891,0
23201,20220121,4912,0
20126,20230207,3448,0
25393,20231031,3448,0
41603,20230502,4733,0
228,20210416,4912,0
25971,20211219,4733,0
25971,20211219,4891,0
25971,20211219,4923,0
41647,20220316,4912,0
22517,20221009,4507,0
22517,20221009,4733,0
10231,20221027,357,0
2010,20230913,4891,0
20048,20230406,3448,0
42964,20240215,3448,0
2032,20231212,4923,0
40080,20240217,4923,0
5543,20231210,4923,0
40059,20240222,3448,0
25183,20230104,466,0
8386,20220308,466,0
80729,20210402,3448,0
40227,20220316,357,0
21364,20221124,466,0
1671,20231007,2171,0
11549,20230524,3448,0
23366,20220413,4891,0
22278,20231202,2171,0
42021,20220610,4738,0
23352,20220413,2171,0
21263,20211106,466,0
41753,20240317,4912,-1
83349,20230428,4733,0
83349,20230428,4912,0
24945,20220321,4891,0
22114,20231214,4507,0
22114,20231214,4891,0
24051,20231123,4891,0
3939,20220203,4891,0
24334,20220611,2171,0
6100,20220530,4923,0
20022,20230406,4923,0
42128,20230615,651,0
3999,20230924,4849,0
22872,20220209,4733,0
23623,20220407,2171,0
4076,20220123,4733,0
41710,20230811,2171,0
83223,20221210,4891,0
42250,20211218,3448,0
22299,20220416,4923,0
26247,20220307,4507,0
21087,20210609,466,0
42759,20220910,4849,0
42759,20220910,4912,0
22330,20230406,357,0
81102,20210512,4923,0
10862,20220323,4507,0
10862,20220323,4912,0
20683,20231228,466,0
26211,20230228,3448,0
20660,20230209,4891,0
20660,20230209,4912,0
7748,20221129,3448,0
21082,20220321,4891,0
20634,20230429,2171,0
42573,20221127,466,0
23847,20230108,3448,0
7066,20221026,3448,0
42428,20231211,4849,0
25631,20211119,4849,0
5005,20231012,2171,0
22191,20240102,2171,0
26063,20211117,4738,0
3969,20240217,3448,0
2377,20230227,4733,0
2377,20230227,4891,0
21652,20211026,3448,0
11759,20221216,4891,0
20822,20210621,466,0
6210,20211112,4733,0
23262,20240304,2171,0
41954,20231119,466,0
22029,20230505,4733,0
22029,20230505,4912,0
22522,20211023,4912,0
25392,20230108,4912,0
7074,20230126,4891,0
20694,20211024,4738,0
20694,20211024,4891,0
23122,20220212,651,0
5252,20220515,4912,0
22044,20220312,2171,0
3947,20230211,4912,0
6408,20221018,4891,0
3930,20231207,3448,0
25967,20230904,4738,0
80648,20210205,2171,0
24809,20220202,466,0
22048,20230201,4507,0
22048,20230201,4738,0
22048,20230201,4891,0
20196,20240223,4891,0
20237,20220322,4891,0
27645,20231230,466,0
9153,20240118,2171,0
21889,20230930,466,0
41777,20220101,4891,0
22208,20230111,4507,0
22208,20230111,4733,0
22208,20230111,4891,0
83320,20230428,4891,0
27614,20231230,4912,0
22571,20211219,2171,0
25482,20230506,4507,0
1874,20210617,4849,0
26870,20240216,4507,0
2280,20211013,466,0
22379,20210923,4733,0
22379,20210923,4891,0
20773,20210522,4507,0
20773,20210522,4891,0
43051,20230412,4891,0
21164,20210619,4738,0
23499,20240203,4849,0
1628,20221216,651,0
24936,20230308,466,0
21276,20221009,4849,0
25028,20220204,4923,0
41903,20230601,4733,0
41903,20230601,4738,0
21842,20211210,2171,0
22509,20221105,651,0
25274,20220314,4507,0
27824,20240218,4891,0
41721,20211218,4733,0
41721,20211218,4849,0
25563,20230613,4891,0
25303,20221216,2171,0
40952,20230209,4891,0
25129,20230331,4738,0
25820,20220430,4923,0
25672,20221105,357,0
2797,20230521,4891,0
23676,20221124,4891,0
27733,20231220,651,0
21213,20230401,4507,0
21749,20220113,4507,0
21749,20220113,4733,0
21749,20220113,4738,0
26973,20231122,4738,0
41722,20230111,2171,0
40676,20221224,466,-1
1666,20230919,4912,0
1666,20230919,4923,0
5539,20231210,357,0
41137,20240203,4738,0
83405,20230926,2171,0
24274,20211020,3448,0
42419,20231122,651,0
4844,20221019,466,0
9796,20240115,4738,0
11329,20240129,3448,0
23799,20220318,4912,0
23799,20220318,4923,0
9022,20230609,4738,0
8968,20221030,4733,0
21375,20220208,651,0
23079,20220227,466,0
26044,20221114,2171,0
25736,20211015,357,0
22665,20220321,4733,0
22665,20220321,4849,0
22665,20220321,4912,0
42483,20230310,4912,0
20618,20240129,2171,0
22103,20231010,4738,0
22103,20231010,4891,0
23818,20230913,4891,0
22456,20230421,651,0
42547,20230602,4738,0
23870,20220522,4912,0
25205,20230414,4923,0
6400,20211008,4849,0
6400,20211008,4891,0
3072,20211025,4891,0
40107,20230502,2171,0
22772,20230402,357,0
3044,20221218,2171,0
10907,20221020,4849,0
41448,20230927,3448,0
25739,20230107,3448,0
21817,20230506,4738,0
11922,20211210,3448,0
11329,20240129,4912,0
20675,20211219,4733,0
20675,20211219,4738,0
41682,20230829,4733,0
41682,20230829,4738,0
41682,20230829,4891,-1
5146,20211202,4738,0
5146,20211202,4849,0
23867,20230407,4738,0
8091,20231102,4912,0
2706,20221222,2171,0
24495,20231029,4507,0
24495,20231029,4733,0
24495,20231029,4849,0
24495,20231029,4891,0
20738,20210523,4891,0
20381,20220221,4891,0
42665,20220217,4733,0
21733,20231214,2171,0
23306,20230824,651,0
20902,20210626,4507,0
20902,20210626,4733,0
22769,20230506,3448,0
2001,20231102,651,0
20766,20210522,357,0
21604,20240327,357,0
4717,20220306,357,0
22907,20230304,4738,0
27433,20240118,2171,0
80649,20210220,3448,0
10357,20211210,3448,0
21214,20240327,4507,0
20201,20220322,2171,0
23564,20230326,466,0
22755,20230405,466,0
41955,20231119,3448,0
20451,20220416,2171,0
26212,20220112,4733,0
20723,20230207,651,0
83411,20231006,4912,0
3061,20220109,4923,0
1672,20211201,4923,0
6132,20230614,4733,0
6132,20230614,4849,0
11412,20221001,4891,0
42,20210412,4849,0
42,20210412,4891,0
20835,20210522,466,0
2233,20230906,4923,0
26206,20230201,3448,0
23791,20220414,3448,0
24291,20220321,4738,0
3609,20211128,4912,0
25350,20220218,4738,0
25350,20220218,4923,0
23830,20230919,357,0
5923,20230527,3448,0
23160,20230531,4738,0
